gun,state,year,count_guns,latitude,longitude,n_killed,n_injured,fip,state_abbr,population,count_total_guns,gun_percentage,total_guns_per_1M
40 SW,Alaska,2016,10,63.44340000000001,-149.27499999999998,3,1,2,AK,741456,253,3.952569169960474,341.22051746833256
44 Mag,Alaska,2016,1,64.7791,-147.369,0,0,2,AK,741456,253,0.3952569169960474,341.22051746833256
45 Auto,Alaska,2016,13,63.10588181818182,-148.9251818181818,0,1,2,AK,741456,253,5.138339920948616,341.22051746833256
9mm,Alaska,2016,10,62.13256999999999,-145.8811,0,3,2,AK,741456,253,3.952569169960474,341.22051746833256
Handgun,Alaska,2016,99,61.48290515463918,-146.64630927835054,12,15,2,AK,741456,253,39.130434782608695,341.22051746833256
Other,Alaska,2016,13,61.96850000000001,-145.7068181818182,3,1,2,AK,741456,253,5.138339920948616,341.22051746833256
Rifle,Alaska,2016,33,60.97762903225808,-144.8402903225806,1,5,2,AK,741456,253,13.043478260869565,341.22051746833256
Shotgun,Alaska,2016,28,62.02599999999999,-147.65569230769228,2,8,2,AK,741456,253,11.067193675889328,341.22051746833256
10mm,Alaska,2017,2,64.85025,-147.78699999999998,0,0,2,AK,739700,112,1.7857142857142858,151.41273489252399
12 gauge,Alaska,2017,3,65.45746666666666,-154.39766666666665,2,0,2,AK,739700,112,2.6785714285714284,151.41273489252399
20 gauge,Alaska,2017,1,60.5283,-150.8,0,0,2,AK,739700,112,0.8928571428571429,151.41273489252399
22 LR,Alaska,2017,3,62.92046666666667,-151.33266666666665,0,0,2,AK,739700,112,2.6785714285714284,151.41273489252399
30-06 Spr,Alaska,2017,2,61.692750000000004,-147.5095,0,0,2,AK,739700,112,1.7857142857142858,151.41273489252399
32 Auto,Alaska,2017,1,64.8136,-147.436,0,0,2,AK,739700,112,0.8928571428571429,151.41273489252399
357 Mag,Alaska,2017,1,64.8139,-147.613,0,0,2,AK,739700,112,0.8928571428571429,151.41273489252399
380 Auto,Alaska,2017,7,63.26672857142857,-148.56985714285716,2,0,2,AK,739700,112,6.25,151.41273489252399
40 SW,Alaska,2017,3,58.347366666666666,-144.80233333333334,0,0,2,AK,739700,112,2.6785714285714284,151.41273489252399
44 Mag,Alaska,2017,3,59.07613333333333,-137.39966666666666,0,0,2,AK,739700,112,2.6785714285714284,151.41273489252399
45 Auto,Alaska,2017,5,64.01842,-148.40220000000002,0,0,2,AK,739700,112,4.464285714285714,151.41273489252399
9mm,Alaska,2017,5,62.9144,-144.49719999999996,0,0,2,AK,739700,112,4.464285714285714,151.41273489252399
Handgun,Alaska,2017,45,62.074571111111084,-148.1989333333333,5,10,2,AK,739700,112,40.17857142857143,151.41273489252399
Other,Alaska,2017,4,60.093825,-147.50475,1,0,2,AK,739700,112,3.5714285714285716,151.41273489252399
Rifle,Alaska,2017,13,60.38793076923077,-148.93707692307694,1,2,2,AK,739700,112,11.607142857142858,151.41273489252399
Shotgun,Alaska,2017,14,63.32052857142857,-152.06828571428574,2,2,2,AK,739700,112,12.5,151.41273489252399
10mm,Arkansas,2015,1,35.3842,-92.2157,0,0,5,AR,2978048,84,1.1904761904761905,28.206395598727756
12 gauge,Arkansas,2015,4,35.29345,-91.884025,2,0,5,AR,2978048,84,4.761904761904762,28.206395598727756
20 gauge,Arkansas,2015,1,35.3747,-94.4307,1,0,5,AR,2978048,84,1.1904761904761905,28.206395598727756
22 LR,Arkansas,2015,6,36.00705,-92.40388333333333,0,1,5,AR,2978048,84,7.142857142857143,28.206395598727756
32 Auto,Arkansas,2015,3,35.90286666666666,-91.77326666666666,0,1,5,AR,2978048,84,3.5714285714285716,28.206395598727756
357 Mag,Arkansas,2015,2,34.45675,-91.85640000000001,0,0,5,AR,2978048,84,2.380952380952381,28.206395598727756
38 Spl,Arkansas,2015,4,35.433,-93.41377499999999,0,0,5,AR,2978048,84,4.761904761904762,28.206395598727756
380 Auto,Arkansas,2015,11,35.03475454545455,-92.15630909090909,0,1,5,AR,2978048,84,13.095238095238095,28.206395598727756
40 SW,Arkansas,2015,6,35.42588333333333,-91.22775,0,1,5,AR,2978048,84,7.142857142857143,28.206395598727756
45 Auto,Arkansas,2015,3,34.904199999999996,-92.35416666666667,1,0,5,AR,2978048,84,3.5714285714285716,28.206395598727756
9mm,Arkansas,2015,14,35.062914285714285,-91.86880714285715,0,1,5,AR,2978048,84,16.666666666666668,28.206395598727756
Handgun,Arkansas,2015,10,35.19605,-92.47712,8,3,5,AR,2978048,84,11.904761904761905,28.206395598727756
Other,Arkansas,2015,12,35.28511666666667,-91.91285833333332,0,0,5,AR,2978048,84,14.285714285714286,28.206395598727756
Rifle,Arkansas,2015,3,35.31086666666667,-92.12776666666667,2,1,5,AR,2978048,84,3.5714285714285716,28.206395598727756
Shotgun,Arkansas,2015,4,34.984275,-92.35255,0,0,5,AR,2978048,84,4.761904761904762,28.206395598727756
10mm,California,2017,3,37.7356,-121.91266666666667,0,0,6,CA,39358497,1205,0.24896265560165975,30.61600650045148
12 gauge,California,2017,38,36.786636111111115,-120.4168611111111,2,4,6,CA,39358497,1205,3.1535269709543567,30.61600650045148
20 gauge,California,2017,2,37.2445,-120.22800000000001,0,1,6,CA,39358497,1205,0.16597510373443983,30.61600650045148
22 LR,California,2017,62,36.333533333333335,-119.95878333333336,2,6,6,CA,39358497,1205,5.145228215767635,30.61600650045148
25 Auto,California,2017,7,36.41955714285714,-120.32528571428573,0,0,6,CA,39358497,1205,0.5809128630705395,30.61600650045148
30-30 Win,California,2017,2,40.001599999999996,-122.8245,0,0,6,CA,39358497,1205,0.16597510373443983,30.61600650045148
308 Win,California,2017,1,34.6097,-118.131,0,0,6,CA,39358497,1205,0.08298755186721991,30.61600650045148
32 Auto,California,2017,7,37.07998571428571,-120.412,0,1,6,CA,39358497,1205,0.5809128630705395,30.61600650045148
357 Mag,California,2017,20,36.32475999999999,-120.08025,6,1,6,CA,39358497,1205,1.6597510373443984,30.61600650045148
38 Spl,California,2017,32,35.969550000000005,-119.43881249999998,1,2,6,CA,39358497,1205,2.6556016597510372,30.61600650045148
380 Auto,California,2017,24,36.61794782608696,-119.92560869565214,0,2,6,CA,39358497,1205,1.991701244813278,30.61600650045148
40 SW,California,2017,70,35.5220373134328,-119.37665671641795,7,18,6,CA,39358497,1205,5.809128630705394,30.61600650045148
410 gauge,California,2017,1,34.1488,-119.181,0,0,6,CA,39358497,1205,0.08298755186721991,30.61600650045148
44 Mag,California,2017,9,37.461666666666666,-120.98044444444446,1,1,6,CA,39358497,1205,0.7468879668049793,30.61600650045148
45 Auto,California,2017,34,36.80289705882353,-120.40385294117647,9,18,6,CA,39358497,1205,2.8215767634854774,30.61600650045148
9mm,California,2017,93,36.68242043010755,-120.2035376344087,6,10,6,CA,39358497,1205,7.717842323651452,30.61600650045148
Handgun,California,2017,470,36.045292274678076,-119.69398497854084,67,101,6,CA,39358497,1205,39.004149377593365,30.61600650045148
Other,California,2017,18,36.28405,-120.02483333333333,1,0,6,CA,39358497,1205,1.4937759336099585,30.61600650045148
Rifle,California,2017,178,36.77578531073446,-120.29645762711867,10,27,6,CA,39358497,1205,14.771784232365146,30.61600650045148
Shotgun,California,2017,134,36.26503656716417,-119.93539552238812,11,25,6,CA,39358497,1205,11.120331950207468,30.61600650045148
10mm,California,2018,1,38.3485,-122.329,0,0,6,CA,39461588,386,0.25906735751295334,9.781664133739373
12 gauge,California,2018,2,37.3531,-121.948,0,0,6,CA,39461588,386,0.5181347150259067,9.781664133739373
22 LR,California,2018,18,36.98914117647059,-120.47205882352942,0,1,6,CA,39461588,386,4.66321243523316,9.781664133739373
25 Auto,California,2018,3,37.41956666666667,-121.01100000000001,0,0,6,CA,39461588,386,0.7772020725388601,9.781664133739373
30-06 Spr,California,2018,1,37.3531,-121.948,0,0,6,CA,39461588,386,0.25906735751295334,9.781664133739373
30-30 Win,California,2018,2,34.1075,-117.291,0,0,6,CA,39461588,386,0.5181347150259067,9.781664133739373
32 Auto,California,2018,1,36.7468,-119.761,0,0,6,CA,39461588,386,0.25906735751295334,9.781664133739373
357 Mag,California,2018,6,36.947559999999996,-121.0214,0,0,6,CA,39461588,386,1.5544041450777202,9.781664133739373
38 Spl,California,2018,9,35.2511625,-118.75162500000002,0,1,6,CA,39461588,386,2.33160621761658,9.781664133739373
380 Auto,California,2018,4,37.043025,-120.33125,4,0,6,CA,39461588,386,1.0362694300518134,9.781664133739373
40 SW,California,2018,9,37.5985875,-121.091625,0,1,6,CA,39461588,386,2.33160621761658,9.781664133739373
45 Auto,California,2018,6,37.81478333333333,-120.60583333333334,0,1,6,CA,39461588,386,1.5544041450777202,9.781664133739373
9mm,California,2018,34,36.587696875,-120.41843749999998,2,4,6,CA,39461588,386,8.808290155440414,9.781664133739373
Handgun,California,2018,153,35.84053309352516,-119.46298561151085,17,15,6,CA,39461588,386,39.637305699481864,9.781664133739373
Other,California,2018,14,37.34064285714286,-120.5175,0,0,6,CA,39461588,386,3.626943005181347,9.781664133739373
Rifle,California,2018,80,36.87220136986304,-120.10920547945206,6,2,6,CA,39461588,386,20.72538860103627,9.781664133739373
Shotgun,California,2018,43,36.24543611111112,-119.61011111111111,4,2,6,CA,39461588,386,11.139896373056995,9.781664133739373
10mm,Connecticut,2015,1,,,1,0,9,CT,3587122,383,0.26109660574412535,106.77083188138012
12 gauge,Connecticut,2015,3,41.477599999999995,-73.28240000000001,0,0,9,CT,3587122,383,0.783289817232376,106.77083188138012
22 LR,Connecticut,2015,27,41.47606153846152,-72.89068461538463,2,3,9,CT,3587122,383,7.049608355091384,106.77083188138012
25 Auto,Connecticut,2015,8,41.29765714285714,-73.04772857142856,0,0,9,CT,3587122,383,2.088772845953003,106.77083188138012
308 Win,Connecticut,2015,1,41.1831,-73.2067,0,0,9,CT,3587122,383,0.26109660574412535,106.77083188138012
32 Auto,Connecticut,2015,5,41.384220000000006,-73.08016,0,0,9,CT,3587122,383,1.3054830287206267,106.77083188138012
357 Mag,Connecticut,2015,10,41.423140000000004,-73.09389,2,3,9,CT,3587122,383,2.6109660574412534,106.77083188138012
38 Spl,Connecticut,2015,19,41.40475263157895,-73.00665263157894,0,1,9,CT,3587122,383,4.960835509138382,106.77083188138012
380 Auto,Connecticut,2015,23,41.424304347826094,-72.87703043478261,0,5,9,CT,3587122,383,6.005221932114883,106.77083188138012
40 SW,Connecticut,2015,21,41.50003333333334,-72.8655857142857,0,1,9,CT,3587122,383,5.483028720626632,106.77083188138012
44 Mag,Connecticut,2015,3,41.35006666666667,-73.11583333333334,0,2,9,CT,3587122,383,0.783289817232376,106.77083188138012
45 Auto,Connecticut,2015,15,41.478766666666665,-72.79911999999999,4,5,9,CT,3587122,383,3.91644908616188,106.77083188138012
9mm,Connecticut,2015,40,41.5690175,-72.80445000000002,1,9,9,CT,3587122,383,10.443864229765014,106.77083188138012
Handgun,Connecticut,2015,156,41.500625806451616,-72.85433677419354,12,33,9,CT,3587122,383,40.731070496083554,106.77083188138012
Other,Connecticut,2015,5,41.62156,-72.28702000000001,0,0,9,CT,3587122,383,1.3054830287206267,106.77083188138012
Rifle,Connecticut,2015,25,41.57762400000001,-72.88851200000002,0,2,9,CT,3587122,383,6.527415143603133,106.77083188138012
Shotgun,Connecticut,2015,21,41.548142857142864,-72.90823809523809,3,1,9,CT,3587122,383,5.483028720626632,106.77083188138012
10mm,District of Columbia,2017,4,38.863325,-76.977,0,0,11,DC,694906,782,0.5115089514066496,1125.3320593001067
12 gauge,District of Columbia,2017,22,38.89580952380952,-77.00531428571429,0,0,11,DC,694906,782,2.813299232736573,1125.3320593001067
20 gauge,District of Columbia,2017,2,38.8584,-76.96940000000001,0,0,11,DC,694906,782,0.2557544757033248,1125.3320593001067
22 LR,District of Columbia,2017,48,38.886743478260875,-76.98775652173912,0,0,11,DC,694906,782,6.138107416879795,1125.3320593001067
25 Auto,District of Columbia,2017,16,38.89275000000001,-76.99518750000001,0,0,11,DC,694906,782,2.0460358056265986,1125.3320593001067
30-30 Win,District of Columbia,2017,1,38.9122,-77.0502,0,0,11,DC,694906,782,0.1278772378516624,1125.3320593001067
32 Auto,District of Columbia,2017,20,38.90044210526315,-76.98278421052632,0,0,11,DC,694906,782,2.557544757033248,1125.3320593001067
357 Mag,District of Columbia,2017,10,38.88058,-76.98121,0,0,11,DC,694906,782,1.278772378516624,1125.3320593001067
38 Spl,District of Columbia,2017,85,38.884004705882354,-76.98849176470591,1,0,11,DC,694906,782,10.869565217391305,1125.3320593001067
380 Auto,District of Columbia,2017,19,38.89233157894737,-76.99973684210526,0,0,11,DC,694906,782,2.4296675191815855,1125.3320593001067
40 SW,District of Columbia,2017,122,38.88860413223142,-76.99200578512392,3,2,11,DC,694906,782,15.601023017902813,1125.3320593001067
44 Mag,District of Columbia,2017,1,38.8662,-76.982,0,0,11,DC,694906,782,0.1278772378516624,1125.3320593001067
45 Auto,District of Columbia,2017,67,38.885668656716426,-76.99362985074632,1,1,11,DC,694906,782,8.567774936061381,1125.3320593001067
9mm,District of Columbia,2017,230,38.88788771929828,-76.98963552631571,0,0,11,DC,694906,782,29.41176470588235,1125.3320593001067
Handgun,District of Columbia,2017,69,38.88499855072463,-76.99594057971015,4,22,11,DC,694906,782,8.823529411764707,1125.3320593001067
Other,District of Columbia,2017,59,38.89207241379308,-76.99278103448277,1,1,11,DC,694906,782,7.544757033248082,1125.3320593001067
Rifle,District of Columbia,2017,6,38.885466666666666,-76.9911,0,0,11,DC,694906,782,0.7672634271099744,1125.3320593001067
Shotgun,District of Columbia,2017,1,38.8207,-77.009,0,0,11,DC,694906,782,0.1278772378516624,1125.3320593001067
10mm,Illinois,2015,1,41.8513,-87.7313,0,0,17,IL,12858913,414,0.24154589371980675,32.19556738582803
12 gauge,Illinois,2015,11,40.28963636363637,-89.23378181818181,1,1,17,IL,12858913,414,2.657004830917874,32.19556738582803
20 gauge,Illinois,2015,1,42.2324,-89.0771,0,0,17,IL,12858913,414,0.24154589371980675,32.19556738582803
22 LR,Illinois,2015,24,40.824862499999995,-88.65857083333333,1,3,17,IL,12858913,414,5.797101449275362,32.19556738582803
25 Auto,Illinois,2015,1,40.7763,-89.665,0,0,17,IL,12858913,414,0.24154589371980675,32.19556738582803
32 Auto,Illinois,2015,3,41.25893333333334,-88.10083333333334,2,0,17,IL,12858913,414,0.7246376811594203,32.19556738582803
357 Mag,Illinois,2015,5,41.14226,-88.42604,1,0,17,IL,12858913,414,1.2077294685990339,32.19556738582803
38 Spl,Illinois,2015,16,40.70895714285714,-88.51110000000001,1,1,17,IL,12858913,414,3.864734299516908,32.19556738582803
380 Auto,Illinois,2015,20,40.869310526315786,-88.24531052631579,2,6,17,IL,12858913,414,4.830917874396135,32.19556738582803
40 SW,Illinois,2015,20,40.966316666666664,-88.91046111111112,1,1,17,IL,12858913,414,4.830917874396135,32.19556738582803
45 Auto,Illinois,2015,19,40.84802222222222,-88.5290388888889,3,2,17,IL,12858913,414,4.5893719806763285,32.19556738582803
9mm,Illinois,2015,52,41.19185400000001,-88.41309599999998,5,15,17,IL,12858913,414,12.560386473429952,32.19556738582803
Handgun,Illinois,2015,197,40.86182216494844,-88.70335670103097,32,54,17,IL,12858913,414,47.58454106280193,32.19556738582803
Other,Illinois,2015,11,41.707818181818176,-87.88490909090912,0,1,17,IL,12858913,414,2.657004830917874,32.19556738582803
Rifle,Illinois,2015,18,40.629761111111115,-89.03249999999998,1,10,17,IL,12858913,414,4.3478260869565215,32.19556738582803
Shotgun,Illinois,2015,15,41.09232,-88.63806000000001,3,10,17,IL,12858913,414,3.6231884057971016,32.19556738582803
10mm,Indiana,2016,1,41.5295,-87.3349,1,1,18,IN,6634304,495,0.20202020202020202,74.61219745130762
12 gauge,Indiana,2016,7,39.670325,-86.54757500000001,0,2,18,IN,6634304,495,1.4141414141414141,74.61219745130762
22 LR,Indiana,2016,20,40.53505,-86.15200624999999,1,5,18,IN,6634304,495,4.040404040404041,74.61219745130762
25 Auto,Indiana,2016,1,41.1048,-86.5057,0,0,18,IN,6634304,495,0.20202020202020202,74.61219745130762
357 Mag,Indiana,2016,3,40.24686666666667,-85.44873333333334,2,1,18,IN,6634304,495,0.6060606060606061,74.61219745130762
38 Spl,Indiana,2016,10,40.0423,-86.16373999999999,3,1,18,IN,6634304,495,2.0202020202020203,74.61219745130762
380 Auto,Indiana,2016,15,40.22805,-86.2671642857143,2,3,18,IN,6634304,495,3.0303030303030303,74.61219745130762
40 SW,Indiana,2016,23,40.28289565217393,-85.96806956521738,2,7,18,IN,6634304,495,4.646464646464646,74.61219745130762
45 Auto,Indiana,2016,16,40.7722375,-86.2630625,1,6,18,IN,6634304,495,3.2323232323232323,74.61219745130762
9mm,Indiana,2016,48,40.21676428571427,-86.11387619047618,10,5,18,IN,6634304,495,9.696969696969697,74.61219745130762
Handgun,Indiana,2016,235,40.137477027026996,-86.36375270270281,23,53,18,IN,6634304,495,47.474747474747474,74.61219745130762
Other,Indiana,2016,5,40.3681,-85.44376,0,0,18,IN,6634304,495,1.0101010101010102,74.61219745130762
Rifle,Indiana,2016,57,40.32598235294118,-86.13297450980392,5,8,18,IN,6634304,495,11.515151515151516,74.61219745130762
Shotgun,Indiana,2016,54,40.23975471698113,-86.18286981132074,3,12,18,IN,6634304,495,10.909090909090908,74.61219745130762
10mm,Iowa,2017,1,42.8443,-91.8066,0,0,19,IA,3141550,225,0.4444444444444444,71.62069678980122
12 gauge,Iowa,2017,8,42.495887499999995,-92.72932499999999,0,2,19,IA,3141550,225,3.5555555555555554,71.62069678980122
20 gauge,Iowa,2017,2,42.33135,-92.7384,0,0,19,IA,3141550,225,0.8888888888888888,71.62069678980122
22 LR,Iowa,2017,18,42.2932294117647,-92.40035882352942,0,3,19,IA,3141550,225,8.0,71.62069678980122
30-30 Win,Iowa,2017,1,43.134,-91.7568,0,0,19,IA,3141550,225,0.4444444444444444,71.62069678980122
308 Win,Iowa,2017,1,43.134,-91.7568,0,0,19,IA,3141550,225,0.4444444444444444,71.62069678980122
32 Auto,Iowa,2017,1,41.1475,-95.1596,0,0,19,IA,3141550,225,0.4444444444444444,71.62069678980122
38 Spl,Iowa,2017,9,42.37047499999999,-92.17025000000001,0,3,19,IA,3141550,225,4.0,71.62069678980122
380 Auto,Iowa,2017,9,42.0791875,-91.716725,0,1,19,IA,3141550,225,4.0,71.62069678980122
40 SW,Iowa,2017,8,42.236050000000006,-92.41709999999999,0,1,19,IA,3141550,225,3.5555555555555554,71.62069678980122
410 gauge,Iowa,2017,1,42.6465,-92.4695,0,0,19,IA,3141550,225,0.4444444444444444,71.62069678980122
44 Mag,Iowa,2017,1,41.533,-90.5799,0,0,19,IA,3141550,225,0.4444444444444444,71.62069678980122
45 Auto,Iowa,2017,9,42.52147777777778,-92.6071,0,1,19,IA,3141550,225,4.0,71.62069678980122
9mm,Iowa,2017,22,42.10885,-92.30586363636364,1,3,19,IA,3141550,225,9.777777777777779,71.62069678980122
Handgun,Iowa,2017,97,41.90913263157892,-92.92897894736849,7,22,19,IA,3141550,225,43.111111111111114,71.62069678980122
Other,Iowa,2017,3,42.147933333333334,-91.76476666666667,0,0,19,IA,3141550,225,1.3333333333333333,71.62069678980122
Rifle,Iowa,2017,18,41.74449444444444,-93.3352888888889,0,1,19,IA,3141550,225,8.0,71.62069678980122
Shotgun,Iowa,2017,16,42.103046666666664,-92.83858666666667,5,1,19,IA,3141550,225,7.111111111111111,71.62069678980122
10mm,Kentucky,2016,1,38.245,-85.728,0,0,21,KY,4438182,351,0.2849002849002849,79.0864367436937
12 gauge,Kentucky,2016,5,37.439375000000005,-85.66205,1,0,21,KY,4438182,351,1.4245014245014245,79.0864367436937
20 gauge,Kentucky,2016,2,36.797200000000004,-86.59700000000001,1,0,21,KY,4438182,351,0.5698005698005698,79.0864367436937
22 LR,Kentucky,2016,21,37.4932619047619,-85.85350476190476,2,4,21,KY,4438182,351,5.982905982905983,79.0864367436937
25 Auto,Kentucky,2016,1,,,0,1,21,KY,4438182,351,0.2849002849002849,79.0864367436937
357 Mag,Kentucky,2016,3,37.3098,-84.49933333333334,1,0,21,KY,4438182,351,0.8547008547008547,79.0864367436937
38 Spl,Kentucky,2016,5,37.255874999999996,-86.243425,0,0,21,KY,4438182,351,1.4245014245014245,79.0864367436937
380 Auto,Kentucky,2016,8,37.801587500000004,-85.58510000000001,0,0,21,KY,4438182,351,2.2792022792022792,79.0864367436937
40 SW,Kentucky,2016,8,37.5564,-86.77545714285714,0,2,21,KY,4438182,351,2.2792022792022792,79.0864367436937
45 Auto,Kentucky,2016,6,37.256150000000005,-85.70805,1,2,21,KY,4438182,351,1.7094017094017093,79.0864367436937
9mm,Kentucky,2016,22,37.756252631578946,-85.84322631578948,1,6,21,KY,4438182,351,6.267806267806268,79.0864367436937
Handgun,Kentucky,2016,203,37.65140167597763,-86.29774469273748,36,43,21,KY,4438182,351,57.83475783475784,79.0864367436937
Other,Kentucky,2016,2,36.8897,-83.0496,0,0,21,KY,4438182,351,0.5698005698005698,79.0864367436937
Rifle,Kentucky,2016,48,37.204347826086945,-87.13111304347828,4,1,21,KY,4438182,351,13.675213675213675,79.0864367436937
Shotgun,Kentucky,2016,16,37.18048666666665,-86.44563333333332,1,3,21,KY,4438182,351,4.5584045584045585,79.0864367436937
10mm,Louisiana,2015,1,29.9889,-90.1812,0,0,22,LA,4664628,336,0.2976190476190476,72.03146746107085
12 gauge,Louisiana,2015,7,30.32603333333334,-90.45213333333334,3,2,22,LA,4664628,336,2.0833333333333335,72.03146746107085
22 LR,Louisiana,2015,14,30.68088461538462,-91.53497692307693,2,3,22,LA,4664628,336,4.166666666666667,72.03146746107085
25 Auto,Louisiana,2015,5,30.249419999999997,-90.94532000000001,2,0,22,LA,4664628,336,1.4880952380952381,72.03146746107085
308 Win,Louisiana,2015,2,30.4583,-91.1403,0,4,22,LA,4664628,336,0.5952380952380952,72.03146746107085
32 Auto,Louisiana,2015,4,30.844125,-91.800625,0,1,22,LA,4664628,336,1.1904761904761905,72.03146746107085
357 Mag,Louisiana,2015,3,30.161766666666665,-90.56246666666668,0,2,22,LA,4664628,336,0.8928571428571429,72.03146746107085
38 Spl,Louisiana,2015,17,30.08385625,-90.54677500000001,2,2,22,LA,4664628,336,5.059523809523809,72.03146746107085
380 Auto,Louisiana,2015,21,30.502,-91.22055263157893,0,1,22,LA,4664628,336,6.25,72.03146746107085
40 SW,Louisiana,2015,26,30.415419230769235,-90.97026923076925,4,11,22,LA,4664628,336,7.738095238095238,72.03146746107085
410 gauge,Louisiana,2015,2,30.115299999999998,-90.12164999999999,0,0,22,LA,4664628,336,0.5952380952380952,72.03146746107085
45 Auto,Louisiana,2015,9,30.323777777777778,-90.60635555555557,1,3,22,LA,4664628,336,2.6785714285714284,72.03146746107085
9mm,Louisiana,2015,27,30.50865384615384,-90.97810384615386,3,2,22,LA,4664628,336,8.035714285714286,72.03146746107085
Handgun,Louisiana,2015,120,30.581398305084743,-91.16311186440677,29,56,22,LA,4664628,336,35.714285714285715,72.03146746107085
Other,Louisiana,2015,12,30.260563636363635,-90.68534545454544,4,3,22,LA,4664628,336,3.5714285714285716,72.03146746107085
Rifle,Louisiana,2015,41,30.915078048780487,-91.48387073170728,1,0,22,LA,4664628,336,12.202380952380953,72.03146746107085
Shotgun,Louisiana,2015,25,31.18908749999999,-92.020875,2,10,22,LA,4664628,336,7.440476190476191,72.03146746107085
10mm,Louisiana,2016,1,32.4927,-93.793,0,1,22,LA,4678135,519,0.1926782273603083,110.94164661772265
12 gauge,Louisiana,2016,8,31.172014285714287,-91.73291428571429,0,0,22,LA,4678135,519,1.5414258188824663,110.94164661772265
20 gauge,Louisiana,2016,2,30.340400000000002,-89.92904999999999,0,0,22,LA,4678135,519,0.3853564547206166,110.94164661772265
22 LR,Louisiana,2016,9,30.764071428571423,-91.0032,0,3,22,LA,4678135,519,1.7341040462427746,110.94164661772265
25 Auto,Louisiana,2016,5,30.882259999999995,-91.51934,1,1,22,LA,4678135,519,0.9633911368015414,110.94164661772265
30-30 Win,Louisiana,2016,1,30.52,-90.4732,0,0,22,LA,4678135,519,0.1926782273603083,110.94164661772265
308 Win,Louisiana,2016,2,30.5176,-90.82115,0,0,22,LA,4678135,519,0.3853564547206166,110.94164661772265
32 Auto,Louisiana,2016,1,31.8883,-93.114,0,0,22,LA,4678135,519,0.1926782273603083,110.94164661772265
357 Mag,Louisiana,2016,3,30.177,-90.0825,0,0,22,LA,4678135,519,0.5780346820809249,110.94164661772265
38 Spl,Louisiana,2016,13,30.57335454545455,-91.13082727272727,3,2,22,LA,4678135,519,2.504816955684008,110.94164661772265
380 Auto,Louisiana,2016,9,31.084125,-91.40721250000001,1,3,22,LA,4678135,519,1.7341040462427746,110.94164661772265
40 SW,Louisiana,2016,25,30.332095238095235,-90.85140952380955,1,10,22,LA,4678135,519,4.8169556840077075,110.94164661772265
410 gauge,Louisiana,2016,3,31.013550000000002,-91.90799999999999,0,0,22,LA,4678135,519,0.5780346820809249,110.94164661772265
44 Mag,Louisiana,2016,1,30.429,-91.1799,0,1,22,LA,4678135,519,0.1926782273603083,110.94164661772265
45 Auto,Louisiana,2016,18,30.60071176470588,-91.25735294117646,4,7,22,LA,4678135,519,3.468208092485549,110.94164661772265
9mm,Louisiana,2016,50,30.353391304347827,-90.84917391304347,8,20,22,LA,4678135,519,9.633911368015415,110.94164661772265
Handgun,Louisiana,2016,285,30.77948,-91.38196499999995,45,97,22,LA,4678135,519,54.91329479768786,110.94164661772265
Other,Louisiana,2016,17,30.8026,-91.41548666666668,0,2,22,LA,4678135,519,3.275529865125241,110.94164661772265
Rifle,Louisiana,2016,38,31.16811666666667,-92.02993611111113,13,34,22,LA,4678135,519,7.321772639691715,110.94164661772265
Shotgun,Louisiana,2016,28,30.792223076923083,-91.33494230769232,3,9,22,LA,4678135,519,5.394990366088632,110.94164661772265
10mm,Massachusetts,2015,1,42.2083,-72.606,0,0,25,MA,6794228,841,0.11890606420927467,123.78153927127556
12 gauge,Massachusetts,2015,13,42.27617692307693,-71.56475384615385,1,0,25,MA,6794228,841,1.5457788347205708,123.78153927127556
20 gauge,Massachusetts,2015,1,42.279,-71.081,0,0,25,MA,6794228,841,0.11890606420927467,123.78153927127556
22 LR,Massachusetts,2015,76,42.21890135135136,-71.57156756756754,0,7,25,MA,6794228,841,9.036860879904875,123.78153927127556
25 Auto,Massachusetts,2015,24,42.21555416666667,-71.27100833333334,0,2,25,MA,6794228,841,2.853745541022592,123.78153927127556
308 Win,Massachusetts,2015,1,42.096,-72.6141,0,0,25,MA,6794228,841,0.11890606420927467,123.78153927127556
32 Auto,Massachusetts,2015,12,42.28163333333333,-71.22671666666668,0,1,25,MA,6794228,841,1.426872770511296,123.78153927127556
357 Mag,Massachusetts,2015,35,42.21314285714286,-71.22639142857143,2,4,25,MA,6794228,841,4.161712247324614,123.78153927127556
38 Spl,Massachusetts,2015,44,42.24144545454546,-71.41030000000003,0,1,25,MA,6794228,841,5.231866825208086,123.78153927127556
380 Auto,Massachusetts,2015,48,42.14981458333333,-71.30291458333335,0,3,25,MA,6794228,841,5.707491082045184,123.78153927127556
40 SW,Massachusetts,2015,55,42.11123333333333,-71.37063148148148,0,1,25,MA,6794228,841,6.539833531510107,123.78153927127556
44 Mag,Massachusetts,2015,5,42.23630000000001,-71.08437999999998,0,0,25,MA,6794228,841,0.5945303210463734,123.78153927127556
45 Auto,Massachusetts,2015,48,42.201285106382976,-71.52165957446809,0,4,25,MA,6794228,841,5.707491082045184,123.78153927127556
9mm,Massachusetts,2015,134,42.23542180451129,-71.4724736842105,1,6,25,MA,6794228,841,15.933412604042806,123.78153927127556
Handgun,Massachusetts,2015,232,42.26302370689655,-71.6015043103448,10,40,25,MA,6794228,841,27.586206896551722,123.78153927127556
