,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
1205,85044,400356,2015-08-15,Washington,Edmonds,0,0,47.7814,-122.349,0.0,0.418,0.5820000000000001,-0.8008,True
1206,85199,395922,2015-08-16,Washington,Seattle,1,0,47.6149,-122.329,0.06521621621621622,0.2274684684684684,0.7073423423423426,-0.3832252252252253,True
1210,85339,399811,2015-08-17,Washington,Tacoma,0,0,47.2535,-122.437,0.05608333333333334,0.1744166666666667,0.7693333333333333,-0.216775,True
1212,85410,400254,2015-08-17,Washington,Seattle,0,1,47.5628,-122.286,0.0,0.273,0.727,-0.7761,True
1215,85461,406225,2015-08-18,Washington,Seattle,0,0,47.5277,-122.268,0.0,0.273,0.727,-0.7761,True
1217,85579,404890,2015-08-18,Washington,Spokane,0,0,47.6611,-117.432,0.059000000000000004,0.1865,0.7545,-0.22950000000000004,True
1218,85606,397666,2015-08-19,Washington,Edmonds,0,0,47.8084,-122.383,0.0,0.418,0.5820000000000001,-0.8008,True
1220,85637,399187,2015-08-19,Washington,Lakewood,0,0,47.1738,-122.514,0.14500000000000002,0.2285,0.62625,-0.24505,True
1221,85644,399196,2015-08-19,Washington,Lakewood,0,0,47.1738,-122.514,0.0,0.348,0.652,-0.5859,True
1226,85949,402517,2015-08-21,Washington,Vancouver,0,0,45.6586,-122.638,0.19399999999999998,0.18600000000000003,0.62,0.0258,True
1228,85959,429031,2015-08-21,Washington,Spokane,0,0,47.6611,-117.432,0.1,0.18788888888888888,0.7121111111111111,-0.2834,True
1229,85968,399485,2015-08-21,Washington,Vancouver,0,0,45.6525,-122.602,0.07290909090909091,0.175,0.752,-0.20087272727272729,True
1231,85990,399498,2015-08-21,Washington,Spokane,0,1,47.6576,-117.423,0.11355555555555555,0.17244444444444446,0.7141111111111111,-0.19728888888888893,True
1234,86212,399494,2015-08-22,Washington,Seattle (Queen Anne),1,2,47.6186,-122.357,0.07859829059829063,0.23150427350427344,0.6899059829059835,-0.3547444444444444,True
1235,86237,400011,2015-08-23,Washington,Seattle,0,1,47.6,-122.312,0.0630561797752809,0.2321573033707865,0.7048314606741573,-0.4193640449438201,True
1238,86383,429023,2015-08-23,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.1234,0.1246,0.752,-0.17737999999999998,True
1239,86472,401722,2015-08-24,Washington,Seattle,0,1,47.6335,-122.376,0.177,0.1815,0.6415,-0.12005,True
1243,86593,410567,2015-08-25,Washington,Seattle,0,0,47.4435,-122.296,0.215,0.045,0.74,0.51775,True
1245,86696,401702,2015-08-25,Washington,Everett,0,1,47.9434,-122.238,0.043,0.23566666666666666,0.7213333333333333,-0.4533666666666667,True
1246,86809,402917,2015-08-26,Washington,Seattle,0,0,47.5262,-122.27,0.0,0.273,0.727,-0.7761,True
1249,86821,402919,2015-08-26,Washington,Seattle,0,0,47.5389,-122.282,0.0,0.273,0.727,-0.7761,True
1250,86841,410570,2015-08-26,Washington,Seattle,0,0,47.4435,-122.296,0.128,0.0,0.872,0.2263,True
1251,86863,404498,2015-08-27,Washington,Kennewick,0,0,46.2135,-119.175,0.045000000000000005,0.2693333333333333,0.6856666666666666,-0.6144333333333333,True
1254,87107,404257,2015-08-28,Washington,Seattle,0,0,47.6,-122.333,0.053999999999999986,0.2404558823529412,0.705529411764706,-0.3866985294117646,True
1255,87189,404058,2015-08-29,Washington,Seattle,0,1,47.6,-122.332,0.07088659793814435,0.2291958762886598,0.6999381443298972,-0.343821649484536,True
1256,87238,406639,2015-08-29,Washington,Seattle,0,0,47.5495,-122.277,0.0,0.273,0.727,-0.7761,True
1257,87248,404061,2015-08-29,Washington,Arlington,1,1,48.21,-122.132,0.0,0.13,0.87,-0.34,True
1260,87321,404261,2015-08-30,Washington,Seattle,0,1,47.6017,-122.301,0.05000000000000001,0.2636511627906976,0.6863488372093024,-0.5422488372093021,True
1262,87432,406652,2015-08-30,Washington,Seattle,0,0,47.613,-122.33,0.06634848484848484,0.2318484848484848,0.7018181818181817,-0.4256227272727272,True
1263,87509,405458,2015-08-31,Washington,Seattle,0,1,47.6009,-122.331,0.06411594202898553,0.2411159420289855,0.6947826086956524,-0.431827536231884,True
1264,87534,425555,2015-08-31,Washington,Spokane,0,0,47.6611,-117.432,0.1455,0.12316666666666667,0.7311666666666667,0.09354999999999998,True
1265,87713,410616,2015-09-01,Washington,Seattle,0,0,47.4435,-122.296,0.128,0.0,0.872,0.2263,True
1266,87717,855596,2015-09-01,Washington,Spokane,0,0,47.6611,-117.432,0.16119999999999998,0.1,0.7386000000000001,0.024999999999999974,True
1267,87961,411862,2015-09-02,Washington,Seattle,0,0,47.609,-122.299,0.07175862068965518,0.1772068965517241,0.7510344827586206,-0.1793034482758621,True
1268,87962,407000,2015-09-02,Washington,Seattle,0,1,47.609,-122.301,0.05797333333333333,0.24456000000000006,0.6974666666666667,-0.4217933333333333,True
1269,88005,429027,2015-09-03,Washington,Spokane,0,0,47.6611,-117.432,0.059000000000000004,0.1865,0.7545,-0.22950000000000004,True
1272,88113,408356,2015-09-03,Washington,Everett,0,2,47.8923,-122.233,0.0,0.255,0.745,-0.34,True
1273,88137,410825,2015-09-04,Washington,Seattle,0,0,47.5861,-122.329,0.0631025641025641,0.24671794871794875,0.6901794871794875,-0.4514512820512821,True
1275,88178,489740,2015-09-04,Washington,Vancouver,0,0,45.6368,-122.588,0.16399999999999998,0.2362,0.5998,-0.17146,True
1279,88731,410396,2015-09-07,Washington,Seattle,0,0,47.6051,-122.297,0.0196,0.2236,0.7565999999999999,-0.4623,True
1282,88868,411470,2015-09-08,Washington,Seattle,0,0,47.6061,-122.299,0.0245,0.2385,0.73675,-0.457275,True
1284,89007,415293,2015-09-09,Washington,Spanaway,0,0,47.1004,-122.433,0.0,0.161,0.8390000000000001,-0.4003,True
1285,89162,411150,2015-09-09,Washington,Tacoma,0,1,47.2285,-122.476,0.154,0.2605,0.58525,-0.316425,True
1287,89274,411826,2015-09-10,Washington,Seattle,0,0,47.6017,-122.335,0.06905454545454545,0.2169272727272728,0.7140181818181821,-0.3679763636363636,True
1290,89522,412892,2015-09-12,Washington,Tacoma,0,0,47.1937,-122.45,0.09,0.115,0.795,-0.1441,True
1291,89800,448082,2015-09-13,Washington,Spokane,0,0,47.6611,-117.432,0.1535,0.1175,0.7285,0.17379999999999998,True
1297,90354,415597,2015-09-17,Washington,Seattle,0,0,47.6152,-122.342,0.06931999999999999,0.18590666666666664,0.7447600000000001,-0.27218000000000003,True
1298,90356,415602,2015-09-17,Washington,Renton,0,1,47.4428,-122.204,0.444,0.0,0.556,0.8402,True
1299,90399,426531,2015-09-18,Washington,Spokane,0,1,47.6992,-117.392,0.284,0.18899999999999997,0.527,0.6203,True
1302,90527,416547,2015-09-18,Washington,Lacey,2,0,47.0536,-122.741,0.0365,0.2445,0.7190000000000001,-0.4958,True
1303,90533,448055,2015-09-18,Washington,Spokane,0,0,47.6611,-117.432,0.18899999999999997,0.126,0.684,0.29600000000000004,True
1306,90751,418288,2015-09-20,Washington,Yakima,0,3,46.6071,-120.525,0.0,0.0,1.0,0.0,True
1307,90879,417307,2015-09-20,Washington,Seattle,0,1,47.613,-122.319,0.08433,0.1943099999999999,0.7214,-0.2651850000000001,True
1313,91279,444135,2015-09-23,Washington,Seattle,0,0,47.4473,-122.303,0.268,0.16699999999999998,0.5650000000000001,0.29336666666666666,True
1315,91397,419597,2015-09-24,Washington,Vancouver,0,0,45.6557,-122.635,0.231,0.0,0.769,0.4019,True
1316,91678,497149,2015-09-25,Washington,Seattle,0,0,47.4435,-122.296,0.2018,0.16560000000000002,0.6328,0.11712,True
1317,91831,420757,2015-09-26,Washington,Seattle,0,1,47.7155,-122.293,0.132,0.228,0.639,-0.2732,True
1320,92023,429005,2015-09-27,Washington,Spokane,0,0,47.6611,-117.432,0.18899999999999997,0.126,0.684,0.29600000000000004,True
1321,92028,422701,2015-09-27,Washington,Seattle,0,0,47.6244,-122.311,0.06975555555555554,0.2078666666666667,0.7223444444444442,-0.30058888888888896,True
1323,92165,421643,2015-09-28,Washington,Seattle,0,0,47.6,-122.308,0.07415714285714282,0.18530000000000005,0.7405285714285714,-0.25436857142857144,True
1324,92227,422565,2015-09-29,Washington,Seattle,0,1,47.7013,-122.318,0.0405,0.1235,0.8360000000000001,-0.25795,True
1325,92242,422556,2015-09-29,Washington,Seattle,0,1,47.6059,-122.336,0.06861728395061728,0.18927160493827166,0.742074074074074,-0.2848382716049383,True
1326,92258,429040,2015-09-29,Washington,Spokane,0,0,47.6611,-117.432,0.063,0.07766666666666666,0.8590000000000001,-0.039233333333333335,True
1327,92373,423019,2015-09-30,Washington,Seattle,0,0,47.6147,-122.345,0.07204999999999998,0.1818125,0.7461374999999999,-0.25264499999999995,True
1328,92376,423060,2015-09-30,Washington,Tacoma,0,1,47.2529,-122.444,0.1056,0.12320000000000003,0.7712000000000001,-0.09274000000000003,True
1330,92456,424384,2015-09-30,Washington,Spokane,0,0,47.6556,-117.412,0.19275,0.16899999999999998,0.6382500000000001,0.177,True
1331,92463,423012,2015-09-30,Washington,Burlington,0,0,48.4697,-122.319,0.03866666666666667,0.065,0.8963333333333333,-0.0654,True
1334,92584,424457,2015-10-01,Washington,Olympia,0,0,47.0511,-122.94,0.1415,0.1845,0.67425,-0.107075,True
1335,92614,425537,2015-10-01,Washington,Spokane,0,0,47.6611,-117.432,0.11616666666666665,0.15,0.7338333333333334,-0.07390000000000001,True
1336,92748,426516,2015-10-02,Washington,Tacoma,0,0,47.2062,-122.485,0.045,0.27699999999999997,0.6779999999999999,-0.4777,True
1338,92840,425229,2015-10-03,Washington,Seattle (Seatac),0,1,47.4509,-122.296,0.272,0.11199999999999999,0.6165,0.47865,True
1339,92841,425227,2015-10-03,Washington,Seattle,0,0,47.6153,-122.318,0.08152873563218391,0.1839195402298852,0.7345172413793102,-0.22432988505747128,True
1340,92974,425220,2015-10-04,Washington,Seattle (Capitol Hill),0,1,47.613,-122.322,0.06267777777777776,0.20405555555555566,0.7331999999999999,-0.3312244444444445,True
1341,92987,425223,2015-10-04,Washington,Seattle,0,0,47.5993,-122.302,0.05480392156862745,0.1926078431372549,0.7525686274509804,-0.3113725490196078,True
1342,93139,498974,2015-10-05,Washington,Seattle,0,0,47.4435,-122.296,0.05333333333333334,0.32433333333333336,0.6226666666666666,-0.3962666666666667,True
1348,93240,428017,2015-10-06,Washington,Seattle,0,1,47.6138,-122.332,0.07531111111111109,0.19908888888888893,0.7255777777777774,-0.30283666666666675,True
1349,93292,453402,2015-10-06,Washington,Seattle (Tukwila),0,1,47.6138,-122.332,0.07824,0.19143,0.73029,-0.2322,True
1351,93426,426925,2015-10-07,Washington,Seattle (Burien),0,0,47.4722,-122.35,0.121,0.251,0.628,-0.4404,True
1352,93449,428000,2015-10-08,Washington,Tacoma,0,0,47.2232,-122.452,0.0658,0.3964,0.5379999999999999,-0.6479000000000001,True
1353,93468,429047,2015-10-08,Washington,Spokane,0,0,47.6611,-117.432,0.0914285714285714,0.21742857142857147,0.6908571428571427,-0.3937285714285714,True
1356,93565,428011,2015-10-08,Washington,Seattle (Seatac),0,1,47.4034,-122.298,0.0755,0.1055,0.8190000000000001,0.07635,True
1357,93614,427935,2015-10-09,Washington,Seattle,1,0,47.5925,-122.329,0.06915,0.1631800000000002,0.7676199999999995,-0.21147999999999992,True
1359,93697,428421,2015-10-09,Washington,Tacoma,0,0,47.1702,-122.466,0.045,0.406,0.5489999999999999,-0.35075,True
1361,93929,428810,2015-10-11,Washington,Tacoma,1,1,47.1908,-122.461,0.045,0.406,0.5489999999999999,-0.35075,True
1363,93944,429486,2015-10-11,Washington,Seattle,0,0,47.6172,-122.302,0.10279166666666666,0.2068333333333333,0.6902083333333334,-0.21896666666666664,True
1368,94362,431302,2015-10-14,Washington,Spokane,0,0,47.6611,-117.432,0.08375,0.142,0.7743333333333333,-0.2161583333333333,True
1370,94521,432618,2015-10-15,Washington,Renton,0,0,47.4495,-122.202,0.444,0.0,0.556,0.8402,True
1371,94537,432171,2015-10-15,Washington,Lynnwood,2,0,47.8153,-122.275,0.01277777777777778,0.2237777777777778,0.7634444444444445,-0.5067333333333334,True
1373,94656,433525,2015-10-16,Washington,Lakewood,0,0,47.1821,-122.466,0.045,0.406,0.5489999999999999,-0.35075,True
1375,94797,448133,2015-10-17,Washington,Spokane,0,0,47.6611,-117.432,0.12175,0.15675,0.7215,-0.09725000000000003,True
1377,94856,432825,2015-10-17,Washington,Seattle,0,0,47.6102,-122.302,0.07761363636363637,0.19592045454545454,0.7264318181818182,-0.2760761363636364,True
1378,94874,432201,2015-10-17,Washington,Kent,0,1,47.3809,-122.235,0.091,0.0,0.909,0.3397,True
1381,95140,454320,2015-10-19,Washington,Tacoma (Parkland),0,0,47.1527,-122.45,0.0,0.6970000000000001,0.303,-0.5574,True
1382,95212,433763,2015-10-20,Washington,Auburn,2,0,47.2936,-122.227,0.0,0.37799999999999995,0.622,-0.85685,True
1385,95271,446341,2015-10-20,Washington,Spokane,0,0,47.6611,-117.432,0.09316666666666666,0.1785,0.7283333333333334,-0.2642,True
1389,95390,434582,2015-10-21,Washington,Lacey,1,2,46.993,-122.807,0.0,0.179,0.821,-0.34,True
1392,95597,435072,2015-10-22,Washington,Seattle,0,0,47.6017,-122.315,0.05467796610169492,0.2114576271186441,0.7338644067796607,-0.3543830508474576,True
1393,95598,436035,2015-10-22,Washington,Seattle (Ballard),0,1,47.6138,-122.332,0.06598387096774193,0.19811290322580652,0.7359354838709674,-0.29961129032258066,True
1394,95611,436030,2015-10-22,Washington,Seattle,0,1,47.6621,-122.346,0.14466666666666667,0.168,0.6873333333333332,0.02910000000000001,True
1396,95753,446333,2015-10-23,Washington,Spokane,0,0,47.6611,-117.432,0.07390909090909091,0.155,0.7711818181818182,-0.2544,True
1399,95840,446337,2015-10-24,Washington,Spokane,0,0,47.6611,-117.432,0.15575,0.143125,0.701125,-0.0923625,True
1403,95915,436414,2015-10-24,Washington,Seattle,0,0,47.6111,-122.321,0.07278124999999999,0.2247343750000001,0.7024843749999997,-0.3442531249999999,True
1408,96187,446329,2015-10-26,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.12933333333333333,0.22258333333333327,0.6478333333333334,-0.2515,True
1410,96314,437780,2015-10-27,Washington,Tacoma,0,2,47.2557,-122.457,0.09985714285714284,0.10142857142857142,0.7987142857142857,-0.0224,True
1413,96514,438144,2015-10-28,Washington,Spokane,0,0,47.6523,-117.43,0.023,0.2541428571428572,0.7227142857142856,-0.5212428571428571,True
1414,96523,438492,2015-10-28,Washington,Spanaway,0,0,47.1008,-122.418,0.13,0.12833333333333333,0.7416666666666666,-0.054033333333333336,True
1416,96678,440107,2015-10-29,Washington,Seattle (Seatac),1,1,47.4651,-122.302,0.16,0.22399999999999998,0.617,0.1134,True
1417,96721,448128,2015-10-30,Washington,Spokane,0,0,47.6611,-117.432,0.07125,0.29075,0.638,-0.412825,True
1418,96825,451629,2015-10-31,Washington,Seattle,0,0,47.4473,-122.303,0.0,0.315,0.685,-0.4137,True
1422,97153,441844,2015-11-01,Washington,Seattle,0,0,47.6092,-122.31,0.08,0.22251136363636367,0.6974545454545457,-0.3184818181818181,True
1423,97154,441842,2015-11-01,Washington,Seattle,0,0,47.6323,-122.303,0.0,0.297,0.703,-0.7761,True
1424,97155,441843,2015-11-01,Washington,Seattle,0,0,47.6651,-122.309,0.0525,0.2495,0.698,-0.6075,True
1425,97224,441839,2015-11-02,Washington,Seattle,0,0,47.61,-122.3,0.10941463414634146,0.17500000000000002,0.7155365853658534,-0.12785853658536586,True
1427,97371,441853,2015-11-03,Washington,Pasco,1,0,46.2378,-119.123,0.14233333333333334,0.0915,0.7659999999999999,0.1084,True
1428,97389,453428,2015-11-03,Washington,Tacoma,0,0,47.2448,-122.459,0.03972727272727273,0.21854545454545451,0.7417272727272728,-0.2933454545454545,True
1429,97392,442950,2015-11-03,Washington,Seattle,0,0,47.6138,-122.332,0.08498529411764706,0.2041176470588236,0.7108970588235293,-0.2705926470588235,True
1430,97400,441947,2015-11-03,Washington,Tacoma,0,0,47.2663,-122.478,0.146,0.17300000000000001,0.68,-0.2023,True
1431,97418,441587,2015-11-03,Washington,Tacoma,1,0,47.2521,-122.452,0.04466666666666667,0.22183333333333333,0.7336666666666667,-0.38585,True
1432,97434,446311,2015-11-03,Washington,Granite Falls,1,0,48.1177,-121.95,0.0,0.304,0.696,-0.5859,True
1434,97516,448118,2015-11-04,Washington,Spokane,0,0,47.6611,-117.432,0.0592,0.3336,0.607,-0.64962,True
1438,97731,442935,2015-11-05,Washington,Lakewood,0,1,47.1237,-122.557,0.036333333333333336,0.2053333333333333,0.7583333333333333,-0.5535,True
1440,97768,446008,2015-11-05,Washington,Marysville,0,0,48.1057,-122.179,0.03744444444444445,0.25222222222222224,0.7103333333333333,-0.3594111111111111,True
1441,97787,445426,2015-11-06,Washington,Vancouver,0,0,45.6485,-122.667,0.134,0.16899999999999998,0.6970000000000001,-0.1779,True
1442,97853,444043,2015-11-06,Washington,Seattle,0,0,47.5535,-122.363,0.0,0.0,1.0,0.0,True
1443,98008,444035,2015-11-07,Washington,Tacoma,1,0,47.253,-122.452,0.07575,0.187,0.73725,-0.35275,True
1444,98058,444988,2015-11-07,Washington,Seattle,0,0,47.6263,-122.353,0.03644444444444445,0.2483333333333333,0.7151944444444447,-0.4852805555555556,True
1445,98094,444033,2015-11-07,Washington,Spokane,0,1,47.6652,-117.411,0.07699999999999999,0.19771428571428573,0.7252857142857143,-0.30399999999999994,True
1446,98115,447769,2015-11-08,Washington,Vancouver,0,0,45.6373,-122.63,0.0,0.179,0.821,-0.5423,True
1447,98157,450036,2015-11-08,Washington,Spokane,0,0,47.6611,-117.432,0.09166666666666667,0.18233333333333326,0.726,-0.08923333333333333,True
1448,98161,445022,2015-11-08,Washington,Renton,0,1,47.4797,-122.219,0.1585,0.0925,0.7490000000000001,-0.015849999999999975,True
1449,98187,444992,2015-11-08,Washington,Everett,0,1,47.88,-122.249,0.05666666666666665,0.297,0.6463333333333333,-0.7754,True
1454,98398,680077,2015-11-10,Washington,Oak Harbor,0,0,48.3018,-122.648,0.0,0.457,0.5429999999999999,-0.7219,True
1457,98593,446318,2015-11-11,Washington,Yakima,0,0,46.6073,-120.509,0.0,0.37200000000000005,0.628,-0.7717,True
1458,98594,478356,2015-11-11,Washington,Seattle,0,0,47.4435,-122.296,0.046000000000000006,0.225,0.7290000000000001,-0.3247333333333334,True
1461,98681,448120,2015-11-12,Washington,Spokane,0,0,47.6611,-117.432,0.12714285714285714,0.20185714285714287,0.6707142857142856,-0.1678714285714286,True
1462,98699,446184,2015-11-12,Washington,Richland,0,0,46.2647,-119.281,0.0,0.098,0.902,-0.34,True
1464,98734,446314,2015-11-12,Washington,Puyallup,0,0,47.1587,-122.359,0.0,0.2565,0.7435,-0.37115,True
1467,98881,448116,2015-11-13,Washington,Spokane,0,0,47.6611,-117.432,0.13381818181818186,0.22672727272727275,0.6393636363636365,-0.2451272727272727,True
1469,98944,480611,2015-11-13,Washington,Seattle,0,0,47.4435,-122.296,0.069,0.1945,0.7364999999999999,-0.31710000000000005,True
1471,99284,451562,2015-11-16,Washington,Tacoma,0,0,47.1674,-122.443,0.0,0.0,1.0,0.0,True
1473,99379,462969,2015-11-16,Washington,Tacoma,0,1,47.2535,-122.437,0.0444,0.2226,0.7332000000000001,-0.5215799999999999,True
1474,99427,449764,2015-11-17,Washington,Seattle,0,0,47.6138,-122.332,0.06755421686746987,0.1945301204819278,0.7378795180722892,-0.2778048192771084,True
1477,99453,449748,2015-11-17,Washington,Seattle,0,0,47.5554,-122.329,0.0,0.0,1.0,0.0,True
1478,99456,626359,2015-11-17,Washington,Spokane,0,0,47.6611,-117.432,0.08147826086956524,0.23386956521739136,0.6846521739130434,-0.4057782608695653,True
1479,99542,450805,2015-11-18,Washington,Spokane (Spokane Valley),0,0,47.6488,-117.223,0.0335,0.35800000000000004,0.608,-0.6738500000000001,True
1481,99596,450064,2015-11-18,Washington,Seattle,0,0,47.5767,-122.302,0.11,0.099,0.7909999999999999,0.07155,True
1482,99630,450040,2015-11-18,Washington,Spokane,0,0,47.6611,-117.432,0.028375,0.24075,0.73075,-0.4162250000000001,True
1483,99704,450789,2015-11-19,Washington,Seattle,0,1,47.608,-122.303,0.07036170212765959,0.2092553191489362,0.7203404255319148,-0.3047414893617021,True
1484,99814,451202,2015-11-20,Washington,Spokane,0,0,47.6611,-117.432,0.08850000000000001,0.222625,0.68875,-0.27785000000000004,True
1485,99849,451144,2015-11-20,Washington,Seattle,0,0,47.6929,-122.345,0.0,0.2955,0.7044999999999999,-0.59265,True
1487,99902,450774,2015-11-20,Washington,Tacoma,0,1,47.2448,-122.466,0.0305,0.2617,0.7079,-0.51998,True
1490,100144,550494,2015-11-22,Washington,Tacoma,0,0,47.2535,-122.437,0.05345454545454546,0.18272727272727274,0.7637272727272727,-0.2747090909090909,True
1495,100527,453366,2015-11-25,Washington,Vancouver,1,0,45.6265,-122.672,0.0,0.0,1.0,0.0,True
1497,100755,539476,2015-11-27,Washington,Spokane,0,0,47.6611,-117.432,0.09262162162162163,0.20313513513513515,0.7042972972972973,-0.2955675675675676,True
1499,100874,456016,2015-11-28,Washington,Seattle (West Seattle),0,1,47.5226,-122.359,0.08900000000000001,0.319,0.5920000000000001,-0.7906,True
1500,101063,455142,2015-11-29,Washington,Everett,0,1,47.8883,-122.252,0.100625,0.264875,0.6345,-0.5029125,True
1502,101075,456030,2015-11-29,Washington,Centralia,0,1,46.7275,-122.964,0.111,0.095,0.794,0.1027,True
1506,101336,457084,2015-12-01,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.2505,0.7495,-0.4911625,True
1510,101644,458136,2015-12-03,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.0601,0.2372,0.7026999999999999,-0.34360999999999997,True
1511,101728,703148,2015-12-04,Washington,Seattle (Tukwila),1,0,47.4822,-122.295,0.14,0.076,0.784,0.21075,True
1512,101774,459375,2015-12-04,Washington,Spokane,0,0,47.6611,-117.432,0.024,0.24722222222222226,0.7287777777777779,-0.5167444444444445,True
1513,101789,459855,2015-12-04,Washington,Seattle,0,0,47.6062,-122.306,0.07247,0.21451999999999996,0.7130299999999998,-0.31087,True
1515,102097,460229,2015-12-06,Washington,Seattle,1,0,47.6776,-122.29,0.061,0.221,0.718,-0.2676,True
1518,102244,461769,2015-12-08,Washington,Seattle (Tukwila),0,1,47.4697,-122.287,0.064,0.155,0.7809999999999999,-0.1568,True
1523,102449,492715,2015-12-09,Washington,Spokane,0,0,47.6611,-117.432,0.10246153846153848,0.24823076923076925,0.6493846153846152,-0.4523923076923078,True
1524,102455,493506,2015-12-09,Washington,Spokane,0,0,47.6652,-117.443,0.08714285714285715,0.2458571428571429,0.667,-0.4538285714285714,True
1525,102457,492012,2015-12-09,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.09274193548387097,0.22487096774193546,0.6824838709677421,-0.338983870967742,True
1526,102570,492198,2015-12-10,Washington,Spokane,0,0,47.6611,-117.432,0.1129090909090909,0.22918181818181815,0.6579999999999999,-0.4045818181818182,True
1528,102738,486089,2015-12-11,Washington,Federal Way,0,0,47.32899999999999,-122.313,0.063,0.054000000000000006,0.883,0.05135,True
1529,102739,589141,2015-12-11,Washington,Everett,0,0,47.9054,-122.239,0.1185,0.2436666666666667,0.6378333333333334,-0.3961833333333333,True
1530,102756,479430,2015-12-11,Washington,Kennewick,3,0,46.1863,-119.201,0.11525,0.11025,0.7745,0.02247500000000001,True
1532,102772,472448,2015-12-11,Washington,Seattle,0,0,47.5383,-122.389,0.08900000000000001,0.319,0.5920000000000001,-0.7906,True
1533,102880,492718,2015-12-12,Washington,Spokane,0,0,47.6611,-117.432,0.0438125,0.1738125,0.7824375,-0.302225,True
1534,102928,463960,2015-12-12,Washington,Federal Way,0,0,47.32899999999999,-122.313,0.063,0.054000000000000006,0.883,0.05135,True
1535,102961,465584,2015-12-12,Washington,Seattle,0,1,47.6926,-122.344,0.0,0.085,0.915,-0.19735,True
1536,102969,464468,2015-12-12,Washington,Everett,1,0,47.8864,-122.24,0.1185,0.2436666666666667,0.6378333333333334,-0.3961833333333333,True
1538,103058,476306,2015-12-13,Washington,Kent,0,0,47.4137,-122.197,0.0,0.392,0.608,-0.7003,True
1539,103071,479410,2015-12-13,Washington,Bonney Lake (Lake Tapps),1,0,47.2479,-122.18,0.0,0.45,0.55,-0.8402,True
1542,103091,466392,2015-12-13,Washington,Spokane,1,0,47.652,-117.442,0.04435294117647059,0.1585882352941177,0.7970588235294118,-0.2417823529411765,True
1546,103260,703049,2015-12-14,Washington,Marysville,0,0,48.0983,-122.185,0.0656,0.1528,0.7816000000000001,-0.18536,True
1548,103276,491148,2015-12-15,Washington,Tacoma,0,0,47.25100000000001,-122.451,0.0372,0.07400000000000001,0.8888,-0.06094,True
1549,103277,491176,2015-12-15,Washington,Seattle,0,0,47.6093,-122.331,0.045568627450980385,0.21615686274509802,0.7382549019607844,-0.33601764705882353,True
1553,103431,485494,2015-12-16,Washington,Kent (Covington),0,0,47.3727,-122.199,0.12454545454545456,0.222,0.6533636363636364,-0.2541,True
1554,103472,467046,2015-12-16,Washington,Seattle,0,0,47.609,-122.295,0.0824,0.15619999999999998,0.7614000000000001,-0.22908,True
1555,103524,467509,2015-12-16,Washington,Seattle,0,0,47.5284,-122.366,0.08900000000000001,0.319,0.5920000000000001,-0.7906,True
1556,103550,475053,2015-12-16,Washington,Vancouver,1,0,45.6431,-122.624,0.0,0.0,1.0,0.0,True
1559,103727,492014,2015-12-18,Washington,Spokane,0,0,47.6611,-117.432,0.04909090909090908,0.20900000000000005,0.7420000000000001,-0.4065545454545455,True
1560,103760,476896,2015-12-18,Washington,Seattle (White Center),0,0,47.5173,-122.351,0.0,0.0,1.0,0.0,True
1561,103926,475047,2015-12-19,Washington,Vancouver,0,0,45.6308,-122.628,0.08218181818181819,0.19290909090909092,0.7246363636363636,-0.2761272727272727,True
1564,104064,470508,2015-12-20,Washington,Everett,1,0,47.9632,-122.208,0.0,0.21275,0.78725,-0.29505,True
1565,104244,480902,2015-12-21,Washington,Everett,1,0,47.9632,-122.208,0.12775,0.0945,0.778,-0.080275,True
1567,104254,472486,2015-12-21,Washington,Vancouver,0,0,45.6279,-122.653,0.0,0.0,1.0,0.0,True
1569,104407,473224,2015-12-22,Washington,Yakima,1,0,46.5762,-120.516,0.0,0.2015,0.7985,-0.4221,True
1574,104949,473145,2015-12-26,Washington,Seattle (West Seattle),0,1,47.5407,-122.387,0.096,0.3135,0.5905,-0.7336499999999999,True
1575,105051,474119,2015-12-27,Washington,Auburn,0,0,47.3074,-122.225,0.185,0.109,0.706,0.0745,True
1577,105103,484878,2015-12-27,Washington,Seattle,0,0,47.5574,-122.337,0.0,0.0,1.0,0.0,True
1579,105217,474064,2015-12-28,Washington,Seattle,0,1,47.6252,-122.357,0.06473529411764706,0.17757352941176474,0.7576323529411766,-0.2598367647058822,True
1580,105236,474986,2015-12-28,Washington,Seattle,0,1,47.6009,-122.331,0.035957446808510644,0.2337446808510639,0.7302978723404253,-0.3897680851063831,True
1582,105318,476990,2015-12-29,Washington,Seattle (Capitol Hill),0,0,47.6257,-122.351,0.06242105263157896,0.2115789473684211,0.7260131578947369,-0.2843868421052632,True
1583,105453,475755,2015-12-30,Washington,Centralia,0,0,46.7427,-122.979,0.2085,0.1165,0.675,0.0906,True
1586,105777,491975,2016-01-01,Washington,Spokane,0,0,47.6611,-117.432,0.0691,0.1643,0.7665,-0.21769,True
