,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
5215,112891,509047,2016-02-20,New York,Brooklyn,0,1,40.6831,-73.9641,0.0,0.19399999999999998,0.8059999999999999,-0.34,True
5219,112948,508097,2016-02-20,New York,Brooklyn,0,3,40.6887,-73.9421,0.0,0.0,1.0,0.0,True
5224,113166,517105,2016-02-21,New York,New York (New York City),0,0,40.7438,-73.9841,0.05175,0.08374999999999999,0.8645,-0.03862500000000002,True
5241,113597,522825,2016-02-25,New York,Brooklyn,0,0,40.6811,-73.9648,0.0,0.19399999999999998,0.8059999999999999,-0.34,True
5245,113639,512566,2016-02-25,New York,Brooklyn,1,0,40.6677,-73.8963,0.223,0.07766666666666666,0.6996666666666668,0.3059333333333333,True
5246,113640,512563,2016-02-25,New York,New York (Manhattan),0,2,40.8085,-73.9451,0.13733333333333336,0.18266666666666667,0.68,-0.014399999999999968,True
5250,113678,512489,2016-02-25,New York,Brooklyn,0,2,40.6795,-73.9588,0.0,0.19399999999999998,0.8059999999999999,-0.34,True
5253,113706,514206,2016-02-26,New York,Middletown,0,0,41.4519,-74.3961,0.17600000000000002,0.128,0.695,0.2263,True
5255,113710,512568,2016-02-26,New York,Brooklyn,0,1,40.696,-73.9341,0.0,0.0,1.0,0.0,True
5263,113849,514181,2016-02-27,New York,Bronx,0,0,40.8328,-73.9094,0.353,0.149,0.49700000000000005,0.5707,True
5265,113871,513933,2016-02-27,New York,Brooklyn,0,1,40.6926,-73.934,0.0,0.0,1.0,0.0,True
5270,113903,513936,2016-02-27,New York,Brooklyn,0,1,40.6784,-73.9482,0.0,0.19399999999999998,0.8059999999999999,-0.34,True
5275,114188,513906,2016-02-29,New York,New York (Manhattan),0,1,40.8233,-73.9429,0.20600000000000002,0.073,0.721,0.26435,True
5276,114197,520588,2016-02-29,New York,Brooklyn,0,0,40.6687,-73.9801,0.325,0.142,0.5329999999999999,0.4767,True
5286,114424,520585,2016-03-02,New York,Brooklyn,0,0,40.6586,-73.9608,0.325,0.142,0.5329999999999999,0.4767,True
5292,114767,515912,2016-03-04,New York,Corona (Queens),0,1,40.7539,-73.872,0.106,0.308,0.586,-0.7034,True
5307,114941,516820,2016-03-05,New York,Bronx,0,1,40.8067,-73.9283,0.0,0.402,0.598,-0.5719,True
5308,114976,518163,2016-03-05,New York,Brooklyn,0,0,40.675,-73.905,0.27699999999999997,0.129,0.594,0.4588,True
5310,115071,520631,2016-03-06,New York,Bronx,0,1,40.848,-73.9144,0.0,0.275,0.725,-0.4215,True
5315,115129,517718,2016-03-06,New York,Brooklyn,0,1,40.6705,-73.9149,0.318,0.0,0.682,0.6369,True
5329,115431,519146,2016-03-08,New York,New York (Manhattan),0,1,40.7459,-74.0014,0.08428571428571427,0.038142857142857145,0.8774285714285714,0.1766142857142857,True
5334,115595,520638,2016-03-09,New York,New York (Manhattan),0,0,40.7495,-73.9893,0.06577777777777777,0.07877777777777778,0.8553333333333334,0.0743333333333333,True
5337,115647,521189,2016-03-09,New York,Brooklyn,0,0,40.7318,-73.9505,0.0,0.08199999999999999,0.918,-0.2412,True
5344,115771,520978,2016-03-10,New York,Mount Vernon,0,0,40.9048,-73.8314,0.0,0.0,1.0,0.0,True
5377,116249,522032,2016-03-13,New York,Brooklyn,0,1,40.6607,-73.9303,0.065,0.298,0.637,-0.2601,True
5378,116251,521599,2016-03-13,New York,Bronx,0,1,40.8384,-73.9089,0.139,0.239,0.622,-0.2732,True
5385,116522,522811,2016-03-15,New York,Brooklyn,0,1,40.6597,-73.9454,0.13,0.08199999999999999,0.7879999999999999,0.34,True
5391,116708,523813,2016-03-16,New York,New York (Manhattan),0,2,40.776,-73.9772,0.0845,0.1385,0.7769999999999999,-0.24975,True
5399,116870,524460,2016-03-17,New York,Brooklyn,0,0,40.6659,-73.9255,0.065,0.298,0.637,-0.2601,True
5405,116900,524446,2016-03-17,New York,New York (Manhattan),0,1,40.8223,-73.9497,0.0,0.146,0.8540000000000001,-0.34,True
5409,117017,525027,2016-03-18,New York,New York (Manhattan),0,1,40.819,-73.9465,0.0,0.146,0.8540000000000001,-0.34,True
5442,117582,526534,2016-03-22,New York,Olean,0,1,42.0814,-78.4406,0.132,0.066,0.802,0.34,True
5448,117644,526908,2016-03-22,New York,Brooklyn,0,0,40.6639,-73.9494,0.106,0.292,0.602,-0.6124,True
5462,117996,530249,2016-03-25,New York,New York (Manhattan),0,1,40.7495,-73.9893,0.0553,0.1151,0.8294,-0.05752999999999999,True
5498,119057,533422,2016-03-31,New York,Bronx,0,0,40.8318,-73.8751,0.014333333333333332,0.3343333333333333,0.6513333333333334,-0.8438666666666667,True
5502,119084,532855,2016-03-31,New York,Rochester,0,0,43.1362,-77.65100000000002,0.0,0.28600000000000003,0.7140000000000001,-0.34,True
5516,119189,533473,2016-04-01,New York,Brooklyn,0,1,40.6465,-73.9524,0.07227272727272728,0.18227272727272725,0.7454545454545454,-0.28802727272727274,True
5519,119285,542610,2016-04-01,New York,Brooklyn,0,1,40.6998,-73.985,0.134,0.11900000000000001,0.746,0.0772,True
5530,119422,533724,2016-04-02,New York,New York (Manhattan),0,1,40.817,-73.9518,0.324,0.0,0.6759999999999999,0.7984,True
5537,119631,534541,2016-04-04,New York,New York (Manhattan),0,0,40.7812,-73.9559,0.139,0.06266666666666666,0.7983333333333333,0.2565333333333333,True
5551,120117,563054,2016-04-07,New York,New York (Manhattan),0,0,40.7665,-73.9697,0.2533333333333333,0.055999999999999994,0.6906666666666667,0.31570000000000004,True
5554,120179,537368,2016-04-08,New York,New York (Manhattan),0,0,40.7562,-73.9906,0.053250000000000006,0.142625,0.8039999999999999,-0.1832375,True
5555,120181,545657,2016-04-08,New York,Bronx,0,1,40.8805,-73.8817,0.0338157894736842,0.23642105263157898,0.7297631578947371,-0.37686052631578937,True
5559,120216,537111,2016-04-08,New York,New York (Manhattan),0,0,40.7211,-73.9778,0.07075,0.215,0.71425,-0.146775,True
5560,120221,537365,2016-04-08,New York,Bronx,1,0,40.8346,-73.9064,0.139,0.239,0.622,-0.2732,True
5573,120498,540192,2016-04-10,New York,Elmhurst,0,0,40.7377,-73.8747,0.0,0.0,1.0,0.0,True
5579,120679,539055,2016-04-11,New York,New York (Manhattan),0,0,40.8171,-73.94800000000002,0.324,0.0,0.6759999999999999,0.7984,True
5588,120874,544841,2016-04-12,New York,New York (Manhattan),0,0,40.8005,-73.9657,0.0,0.0,1.0,0.0,True
5595,120928,540201,2016-04-12,New York,Brooklyn,0,1,40.7122,-73.9591,0.05266666666666667,0.11066666666666664,0.8366666666666666,-0.10720000000000003,True
5597,121024,540158,2016-04-13,New York,Brooklyn,0,0,40.6943,-73.9812,0.08033333333333333,0.17,0.7496666666666667,-0.18626666666666666,True
5601,121087,540195,2016-04-13,New York,New York (Manhattan),1,0,40.7553,-73.9814,0.0,0.18166666666666664,0.8183333333333334,-0.40176666666666666,True
5602,121101,541181,2016-04-14,New York,New York (Manhattan),1,0,40.7278,-73.9781,0.057125,0.23425,0.7086249999999998,-0.22592500000000004,True
5603,121122,540169,2016-04-14,New York,Olean,0,0,42.0815,-78.4364,0.132,0.066,0.802,0.34,True
5608,121219,541219,2016-04-14,New York,New York (Manhattan),0,2,40.8044,-73.9573,0.324,0.0,0.6759999999999999,0.7984,True
5611,121247,542114,2016-04-15,New York,Bronx,0,0,40.8421,-73.882,0.0,0.371,0.629,-0.8689,True
5615,121301,545623,2016-04-15,New York,Brooklyn,0,0,40.6589,-73.9475,0.106,0.292,0.602,-0.6124,True
5620,121402,542098,2016-04-16,New York,Brooklyn,0,0,40.6815,-73.9651,0.0,0.16699999999999998,0.833,-0.34,True
5625,121435,545627,2016-04-16,New York,Brooklyn,0,0,40.6491,-73.9465,0.0,0.0,1.0,0.0,True
5627,121437,544859,2016-04-16,New York,Jackson Heights,0,0,40.749,-73.8918,0.0,0.0,1.0,0.0,True
5630,121464,542047,2016-04-16,New York,Buffalo,0,0,42.9376,-78.806,0.15,0.401,0.449,-0.7717,True
5634,121527,543339,2016-04-16,New York,Staten Island,0,0,40.6271,-74.1652,0.161,0.0,0.8390000000000001,0.3612,True
5636,121564,543353,2016-04-17,New York,Buffalo,0,1,42.8864,-78.8784,0.0,0.0,1.0,0.0,True
5639,121595,542629,2016-04-17,New York,Mount Vernon,0,1,40.9044,-73.8393,0.02225,0.15416666666666665,0.8235833333333332,-0.31749999999999995,True
5644,121612,542116,2016-04-17,New York,New York (Manhattan),1,0,40.8013,-73.9327,0.0,0.289,0.711,-0.743,True
5656,121858,543052,2016-04-18,New York,New York (Manhattan),0,1,40.8093,-73.9416,0.162,0.1445,0.6935,0.0277,True
5657,121926,544660,2016-04-19,New York,Brooklyn,0,1,40.699,-73.9817,0.1205,0.158,0.7215,-0.1094,True
5659,121981,543384,2016-04-19,New York,New York (Manhattan),0,0,40.7495,-73.9893,0.0635,0.194875,0.7415,-0.2593125000000001,True
5661,121992,544864,2016-04-19,New York,Brooklyn,0,0,40.6937,-73.9913,0.067,0.1565,0.7759999999999999,-0.13140000000000002,True
5669,122250,546657,2016-04-21,New York,New York (Manhattan),0,0,40.7948,-73.9444,0.0,0.2095,0.7905,-0.5415,True
5681,122280,545663,2016-04-21,New York,Brooklyn,1,0,40.6889,-73.9263,0.0,0.44,0.56,-0.9,True
5718,122845,546675,2016-04-24,New York,Buffalo,0,1,42.8903,-78.8741,0.0,0.0,1.0,0.0,True
5727,123205,549175,2016-04-26,New York,Brooklyn,1,0,40.6997,-73.9135,0.0,0.073,0.927,-0.17,True
5731,123222,549683,2016-04-27,New York,Bronx,0,0,40.8226,-73.9204,0.11233333333333334,0.10733333333333334,0.7803333333333334,0.08606666666666668,True
5738,123453,629620,2016-04-28,New York,New York,0,0,40.7495,-73.9893,0.0,0.332,0.6679999999999999,-0.6315500000000001,True
5757,123886,554527,2016-05-01,New York,Brooklyn,0,0,40.6836,-73.9898,0.04,0.263,0.6970000000000001,-0.6484000000000001,True
5758,123898,551134,2016-05-01,New York,New York (Manhattan),0,0,40.8139,-73.9484,0.0,0.0,1.0,0.0,True
5762,124002,551608,2016-05-01,New York,Bronx,0,1,40.8339,-73.92699999999998,0.1685,0.161,0.6705000000000001,0.12910000000000002,True
5768,124232,553275,2016-05-03,New York,Lowville,0,0,43.787,-75.4992,0.042,0.105,0.853,-0.2262,True
5770,124234,552599,2016-05-03,New York,Poughkeepsie,0,1,41.7043,-73.9173,0.0,0.0,1.0,0.0,True
5788,124567,554553,2016-05-05,New York,Poughkeepsie,0,0,41.7085,-73.9265,0.0,0.0,1.0,0.0,True
5789,124569,554556,2016-05-05,New York,Poughkeepsie,0,0,41.7069,-73.9316,0.0,0.0,1.0,0.0,True
5792,124572,554570,2016-05-05,New York,Bronx,0,1,40.8448,-73.8648,0.042666666666666665,0.14874999999999994,0.8085833333333333,-0.2503916666666667,True
5798,124732,554566,2016-05-06,New York,New York (Manhattan),1,0,40.7299,-74.0107,0.0,0.078,0.922,-0.17,True
5800,124799,555234,2016-05-07,New York,New York (Manhattan),0,0,40.8117,-73.9464,0.0,0.0,1.0,0.0,True
5844,125540,563059,2016-05-11,New York,New York (Manhattan),0,0,40.7495,-73.9893,0.064,0.19175,0.7442500000000001,-0.177025,True
5848,125656,557788,2016-05-12,New York,New York (Manhattan),0,1,40.7159,-73.9783,0.0,0.37200000000000005,0.628,-0.6523,True
5853,125767,563037,2016-05-13,New York,Brooklyn,0,0,40.6956,-73.9432,0.012444444444444444,0.39666666666666667,0.590888888888889,-0.8353555555555556,True
5856,125770,558398,2016-05-13,New York,Brooklyn,0,1,40.6762,-73.9496,0.0705,0.0,0.9295,0.20995,True
5861,125865,558391,2016-05-13,New York,New York (Manhattan),0,1,40.8221,-73.9481,0.215,0.0,0.785,0.4767,True
5862,125867,582666,2016-05-13,New York,Brooklyn,0,1,40.6842,-73.9868,0.0,0.205,0.795,-0.3955666666666667,True
5868,125981,559179,2016-05-14,New York,Poughkeepsie,1,0,41.6997,-73.9207,0.0555,0.1125,0.8325,-0.2763,True
5876,126246,564024,2016-05-16,New York,Bronx,0,1,40.8688,-73.8897,0.02024,0.13507999999999995,0.8446799999999997,-0.3042919999999999,True
5881,126437,561318,2016-05-17,New York,Brooklyn,0,1,40.6784,-73.9482,0.141,0.0,0.8590000000000001,0.4199,True
5882,126438,561316,2016-05-17,New York,Brooklyn,0,0,40.6707,-73.958,0.0,0.0,1.0,0.0,True
5887,126503,562979,2016-05-18,New York,Brooklyn,0,0,40.6751,-73.9466,0.0,0.0,1.0,0.0,True
5891,126520,562032,2016-05-18,New York,Brooklyn,0,1,40.6352,-73.9478,0.0,0.281,0.7190000000000001,-0.5719,True
5892,126527,562056,2016-05-18,New York,Bronx,0,0,40.841,-73.8644,0.036454545454545455,0.18490909090909088,0.7786363636363638,-0.3954181818181817,True
5894,126530,562027,2016-05-18,New York,Brooklyn,1,0,40.641,-73.9494,0.0,0.281,0.7190000000000001,-0.5719,True
5896,126608,561273,2016-05-18,New York,New York (Manhattan),1,1,40.7618,-73.9858,0.0194,0.17400000000000002,0.8066000000000001,-0.2947,True
5897,126627,562017,2016-05-18,New York,Brooklyn,1,1,40.6554,-73.9207,0.0,0.474,0.526,-0.7964,True
5905,126771,562315,2016-05-19,New York,Bronx,1,0,40.8595,-73.8631,0.049,0.21066666666666667,0.7403333333333334,-0.4637666666666666,True
5907,126787,562989,2016-05-19,New York,Buffalo,0,0,42.8914,-78.8824,0.09000000000000001,0.225,0.6849999999999999,-0.3381666666666667,True
5914,126919,562688,2016-05-20,New York,Bronx,0,1,40.8417,-73.9044,0.141,0.33899999999999997,0.521,-0.5859,True
5926,127174,563554,2016-05-22,New York,New York (Manhattan),0,1,40.734,-74.0025,0.0586,0.1706,0.7707999999999999,-0.23978,True
5929,127305,565425,2016-05-23,New York,Syracuse,0,0,43.0404,-76.1431,0.10400000000000001,0.096,0.8,0.0516,True
5930,127377,581064,2016-05-23,New York,Brooklyn,0,0,40.7213,-73.9489,0.0,0.17600000000000002,0.8240000000000001,-0.4588,True
5938,127490,565427,2016-05-24,New York,Bronx,0,1,40.8834,-73.8596,0.02766666666666667,0.161,0.8113333333333334,-0.31000000000000005,True
5939,127528,565416,2016-05-24,New York,Bronx,0,0,40.841,-73.8308,0.07400000000000001,0.128,0.7979999999999999,-0.25,True
5941,127559,564632,2016-05-24,New York,Poughkeepsie,0,1,41.6986,-73.9084,0.0555,0.1125,0.8325,-0.2763,True
5943,127645,565816,2016-05-25,New York,New York (Manhattan),1,3,40.735,-73.9884,0.1020909090909091,0.19290909090909092,0.7051818181818181,-0.13154545454545455,True
5948,127791,569684,2016-05-26,New York,Brooklyn,0,2,40.6553,-73.9607,0.0,0.17033333333333334,0.8296666666666667,-0.39543333333333336,True
5951,127806,567717,2016-05-26,New York,Bronx,0,2,40.8226,-73.9204,0.14266666666666666,0.08766666666666667,0.7696666666666667,0.1685333333333333,True
5953,127900,566968,2016-05-26,New York,Schenectady,0,0,42.8076,-73.9372,0.264,0.0,0.736,0.7269,True
5956,127982,571226,2016-05-27,New York,Brooklyn,0,0,40.669,-73.9506,0.0,0.0,1.0,0.0,True
5969,128104,567691,2016-05-28,New York,Brooklyn,0,0,40.7011,-73.9134,0.046000000000000006,0.11900000000000001,0.8353333333333333,-0.17590000000000006,True
5987,128253,576044,2016-05-29,New York,Bronx,0,1,40.8281,-73.9202,0.0,0.4335,0.5665,-0.6486,True
5989,128272,568365,2016-05-29,New York,New York (Manhattan),0,1,40.7928,-73.9377,0.079,0.1,0.821,-0.1439,True
5991,128289,581049,2016-05-29,New York,Jamaica,0,1,40.6961,-73.7947,0.152,0.15666666666666668,0.6913333333333332,0.09396666666666667,True
5992,128290,568368,2016-05-29,New York,Jamaica,0,3,40.6812,-73.7889,0.152,0.15666666666666668,0.6913333333333332,0.09396666666666667,True
5994,128311,567706,2016-05-29,New York,Brooklyn,0,1,40.6829,-73.9301,0.0,0.40700000000000003,0.593,-0.9,True
6001,128519,569013,2016-05-30,New York,Brooklyn,0,1,40.6844,-73.9866,0.03325,0.1895,0.777,-0.391975,True
6009,128603,569370,2016-05-31,New York,Brooklyn,1,0,40.6388,-73.9426,0.0,0.281,0.7190000000000001,-0.5719,True
6015,128613,581076,2016-05-31,New York,Brooklyn,0,1,40.704,-73.9396,0.11199999999999999,0.215,0.6729999999999999,-0.3182,True
6023,128793,571976,2016-06-01,New York,Brooklyn,1,0,40.6976,-73.9496,0.11199999999999999,0.215,0.6729999999999999,-0.3182,True
6028,128877,569688,2016-06-01,New York,Bronx,0,1,40.884,-73.8643,0.0238,0.209,0.7672000000000001,-0.3921600000000001,True
6029,128882,570434,2016-06-01,New York,Brooklyn,0,1,40.6954,-73.9492,0.11199999999999999,0.215,0.6729999999999999,-0.3182,True
6032,128956,576020,2016-06-02,New York,Brooklyn,0,0,40.6651,-73.9581,0.0,0.0,1.0,0.0,True
6033,128959,576015,2016-06-02,New York,Brooklyn,0,0,40.6546,-73.9571,0.0398,0.2614,0.6988,-0.57524,True
6036,128970,573072,2016-06-02,New York,Brentwood,0,1,40.7829,-73.243,0.1,0.177,0.723,-0.2901,True
6040,129049,572772,2016-06-03,New York,Bronx,0,0,40.847,-73.9186,0.0445,0.149,0.8065,-0.29500000000000004,True
6042,129054,571263,2016-06-03,New York,New York (Manhattan),1,0,40.7221,-73.9762,0.05666666666666668,0.07566666666666667,0.8676666666666666,-0.03403333333333336,True
6047,129111,572012,2016-06-03,New York,Brooklyn,0,2,40.6628,-73.9567,0.0,0.0,1.0,0.0,True
6048,129115,592173,2016-06-03,New York,Brooklyn,0,0,40.6937,-73.9913,0.086,0.0,0.914,0.1806,True
6051,129240,574708,2016-06-04,New York,New York (Manhattan),0,0,40.7889,-73.9462,0.158,0.2,0.642,-0.2878,True
6054,129248,573077,2016-06-04,New York,Bronx,0,0,40.8362,-73.8842,0.062,0.3316666666666667,0.6066666666666666,-0.7451666666666666,True
6057,129256,572015,2016-06-04,New York,Bronx,0,1,40.8428,-73.9248,0.0445,0.149,0.8065,-0.29500000000000004,True
6059,129262,581082,2016-06-04,New York,Brooklyn,0,1,40.6926,-73.9237,0.0,0.0,1.0,0.0,True
6071,129490,572483,2016-06-05,New York,Brooklyn,1,0,40.6704,-73.9229,0.0,0.1075,0.8925000000000001,-0.34,True
6072,129491,573864,2016-06-05,New York,New York (Manhattan),0,0,40.7962,-73.9215,0.087,0.051,0.8614999999999999,0.20095,True
6074,129538,599397,2016-06-06,New York,New York (Manhattan),0,1,40.8182,-73.9527,0.035666666666666666,0.2376666666666667,0.7266666666666667,-0.5563666666666667,True
6078,129562,573828,2016-06-06,New York,Far Rockaway,0,0,40.5978,-73.7573,0.0,0.0,1.0,0.0,True
6083,129614,573866,2016-06-06,New York,Brooklyn,1,0,40.6939,-73.9992,0.172,0.0,0.828,0.3612,True
6096,129937,575341,2016-06-08,New York,Schenectady,0,0,42.8086,-73.942,0.132,0.078,0.79,0.19345,True
6097,129938,583476,2016-06-08,New York,Bronx,0,0,40.8421,-73.9201,0.0445,0.149,0.8065,-0.29500000000000004,True
6119,130334,577834,2016-06-11,New York,Bronx,1,0,40.8468,-73.9065,0.4,0.0,0.6,0.875,True
6120,130338,581108,2016-06-11,New York,Staten Island,0,0,40.6144,-74.0838,0.287,0.10400000000000001,0.609,0.6369,True
6139,130599,580488,2016-06-13,New York,New York (Manhattan),0,0,40.7343,-74.003,0.11653846153846155,0.1043846153846154,0.7789999999999999,0.051053846153846144,True
6145,130656,579786,2016-06-13,New York,Brooklyn,0,5,40.6427,-73.9226,0.0,0.474,0.526,-0.7964,True
6154,130828,580482,2016-06-14,New York,New York (Manhattan),0,1,40.7851,-73.9795,0.0395,0.11083333333333334,0.8496666666666667,-0.2105,True
6162,130950,581690,2016-06-15,New York,Brooklyn,1,0,40.6661,-73.9226,0.0,0.1075,0.8925000000000001,-0.34,True
6163,130951,581704,2016-06-15,New York,Bronx,1,0,40.8566,-73.8676,0.014333333333333332,0.329,0.6566666666666667,-0.8468666666666667,True
6166,130965,581660,2016-06-15,New York,Brooklyn,1,0,40.6803,-73.9124,0.0,0.0,1.0,0.0,True
6170,131011,581701,2016-06-15,New York,Brooklyn,1,0,40.6996,-73.9818,0.086,0.0,0.914,0.1806,True
6173,131106,582669,2016-06-16,New York,Brooklyn,0,0,40.6937,-73.9913,0.086,0.0,0.914,0.1806,True
6182,131264,583481,2016-06-18,New York,New York (Manhattan),0,0,40.8165,-73.9408,0.0535,0.13,0.8165,-0.3634,True
6187,131393,583487,2016-06-19,New York,Bronx,0,1,40.8226,-73.9204,0.0,0.4335,0.5665,-0.6486,True
6195,131434,583484,2016-06-19,New York,Bronx,0,2,40.8372,-73.908,0.4,0.0,0.6,0.875,True
6199,131634,584802,2016-06-20,New York,New York (Manhattan),0,1,40.8103,-73.9473,0.052000000000000005,0.13616666666666669,0.8118333333333334,-0.18711666666666668,True
6200,131656,584112,2016-06-20,New York,Binghamton,0,0,42.0965,-75.9063,0.0477,0.2582,0.6940999999999999,-0.5625199999999999,True
6206,131671,585170,2016-06-20,New York,Bronx,0,1,40.8795,-73.8636,0.03933333333333333,0.1931,0.7675666666666666,-0.3684466666666666,True
6210,131705,585152,2016-06-21,New York,New York (Manhattan),0,1,40.7224,-73.9807,0.08433333333333333,0.15183333333333335,0.7638333333333334,-0.13888333333333336,True
6213,131710,587285,2016-06-21,New York,Brooklyn,0,1,40.6635,-73.9456,0.06902173913043479,0.2675869565217391,0.663391304347826,-0.4698652173913043,True
6215,131732,585953,2016-06-21,New York,Albany,0,0,42.6618,-73.7632,0.0,0.115,0.885,-0.3818,True
6217,131819,587932,2016-06-21,New York,Albany,0,1,42.6605,-73.7665,0.0,0.115,0.885,-0.3818,True
6225,131998,589554,2016-06-22,New York,Forest Hills,0,0,40.7202,-73.8448,0.0,0.21100000000000002,0.789,-0.34,True
6226,132007,588499,2016-06-23,New York,Brooklyn,0,0,40.6937,-73.9913,0.086,0.0,0.914,0.1806,True
6229,132051,587347,2016-06-23,New York,New York (Manhattan),0,1,40.8015,-73.9526,0.10066666666666667,0.2368333333333333,0.6625,-0.11593333333333332,True
6230,132052,587345,2016-06-23,New York,Brooklyn,0,1,40.6724,-73.8921,0.32899999999999996,0.0,0.6709999999999999,0.6597,True
6231,132053,587291,2016-06-23,New York,New York (Manhattan),1,0,40.8167,-73.9392,0.0535,0.13,0.8165,-0.3634,True
6233,132057,593379,2016-06-23,New York,Bronx,0,1,40.8327,-73.9288,0.07633333333333334,0.289,0.6346666666666666,-0.2340333333333333,True
6244,132319,588519,2016-06-25,New York,Far Rockaway,0,0,40.592,-73.7958,0.1205,0.302,0.5774999999999999,-0.30694999999999995,True
6245,132329,588526,2016-06-25,New York,Jamaica,0,1,40.6893,-73.7961,0.23199999999999998,0.256,0.512,-0.1531,True
6247,132361,587938,2016-06-25,New York,Brooklyn,0,1,40.7095,-73.9363,0.0,0.479,0.521,-0.9406,True
6256,132585,589572,2016-06-26,New York,Syracuse,0,3,43.0482,-76.1171,0.1185,0.182,0.7,-0.24845,True
6279,132935,592156,2016-06-28,New York,New York (Manhattan),1,0,40.7529,-73.9803,0.14378571428571427,0.15321428571428572,0.7030714285714286,0.033907142857142844,True
6281,132972,594850,2016-06-28,New York,Buffalo,0,1,42.922,-78.8469,0.0482,0.1068,0.8448,-0.23462,True
6289,133088,593367,2016-06-29,New York,Bronx,1,0,40.8499,-73.9091,0.4,0.0,0.6,0.875,True
6295,133216,593344,2016-06-30,New York,Staten Island,0,1,40.5699,-74.1104,0.0,0.0,1.0,0.0,True
6297,133220,592868,2016-06-30,New York,Brooklyn,1,1,40.7024,-73.9327,0.114,0.0,0.8859999999999999,0.4019,True
6303,133275,594083,2016-07-01,New York,New York (Manhattan),0,0,40.7962,-73.9383,0.033,0.2525,0.7145,-0.327575,True
6305,133280,600318,2016-07-01,New York,Albany,0,0,42.6477,-73.7517,0.0,0.0,1.0,0.0,True
6308,133326,594087,2016-07-01,New York,Brooklyn,0,1,40.6799,-73.9144,0.0,0.0,1.0,0.0,True
6318,133594,594102,2016-07-03,New York,Jamaica,0,1,40.6859,-73.7955,0.23199999999999998,0.256,0.512,-0.1531,True
6320,133606,597256,2016-07-03,New York,Brooklyn,0,0,40.6963,-73.9915,0.0,0.2775,0.7225,-0.34,True
6321,133607,593972,2016-07-03,New York,Syracuse,1,0,43.0405,-76.1193,0.1185,0.182,0.7,-0.24845,True
6334,133808,595419,2016-07-04,New York,Brooklyn,0,1,40.6827,-73.91,0.0,0.0,1.0,0.0,True
6338,133816,595189,2016-07-04,New York,New York (Manhattan),0,1,40.7951,-73.9332,0.033,0.2525,0.7145,-0.327575,True
6339,133840,595187,2016-07-04,New York,Brooklyn,0,1,40.6456,-73.9099,0.0,0.474,0.526,-0.7964,True
6341,133861,594845,2016-07-04,New York,Buffalo,0,2,42.9056,-78.8491,0.0,0.0915,0.9085,-0.28595,True
6342,133888,594601,2016-07-04,New York,Brooklyn,1,0,40.6761,-73.893,0.1645,0.0,0.8355,0.32985,True
6343,133890,596404,2016-07-04,New York,Brooklyn,0,2,40.6563,-73.9189,0.0,0.394,0.606,-0.7578999999999999,True
6355,134089,595179,2016-07-05,New York,Brooklyn,0,1,40.651,-73.9612,0.0914,0.06939999999999999,0.8392,0.09714,True
6368,134597,599367,2016-07-08,New York,Utica,0,1,43.0906,-75.2389,0.478,0.09300000000000001,0.428,0.8353,True
6373,134710,600328,2016-07-09,New York,Buffalo,0,0,42.9153,-78.8585,0.04016666666666666,0.1195,0.8401666666666667,-0.2908333333333333,True
6375,134726,599178,2016-07-09,New York,Buffalo,0,1,42.896,-78.8519,0.09623809523809523,0.18628571428571428,0.7176190476190477,-0.2404571428571428,True
6388,135015,601289,2016-07-11,New York,Brooklyn,0,1,40.6919,-73.9338,0.057,0.2115,0.7315,-0.062399999999999976,True
6392,135049,603694,2016-07-11,New York,Utica,0,0,43.1006,-75.2372,0.478,0.09300000000000001,0.428,0.8353,True
6394,135142,601836,2016-07-12,New York,Brooklyn,0,0,40.669,-73.8767,0.214,0.10300000000000001,0.684,0.3818,True
6399,135224,604755,2016-07-12,New York,Utica,0,0,43.0946,-75.2488,0.478,0.09300000000000001,0.428,0.8353,True
6401,135358,602135,2016-07-13,New York,Jamaica,0,1,40.6933,-73.7915,0.23199999999999998,0.256,0.512,-0.1531,True
6415,135676,607965,2016-07-15,New York,New York (Manhattan),0,1,40.805,-73.9349,0.0595,0.177,0.7635000000000001,-0.349,True
6416,135679,603744,2016-07-15,New York,New York (Manhattan),0,0,40.7097,-74.0117,0.05436363636363637,0.08090909090909093,0.8647272727272726,-0.06455454545454546,True
6419,135780,606897,2016-07-16,New York,New York (Manhattan),0,1,40.7167,-73.9833,0.0,0.15166666666666664,0.8483333333333333,-0.3253333333333333,True
6420,135796,604757,2016-07-16,New York,Yonkers,0,2,40.9318,-73.8948,0.0,0.0,1.0,0.0,True
6421,135803,605772,2016-07-16,New York,Buffalo,0,1,42.9123,-78.8481,0.034428571428571426,0.10242857142857144,0.8630000000000001,-0.24928571428571425,True
6425,135928,605552,2016-07-17,New York,Albany,0,1,42.6651,-73.765,0.3081666666666667,0.11516666666666665,0.5766666666666667,0.6124,True
6430,135971,604828,2016-07-17,New York,Brooklyn,1,1,40.717,-73.938,0.0,0.479,0.521,-0.9406,True
6433,135976,605787,2016-07-17,New York,Bronx,0,0,40.8986,-73.854,0.03178571428571428,0.16578571428571426,0.8024285714285714,-0.3435857142857142,True
6446,136384,608964,2016-07-19,New York,New York (Manhattan),0,0,40.717,-73.99,0.04015625,0.20840625,0.7514375,-0.383925,True
